0,1,2,3,4,5,6,7,8,9,10,11,12
-0.4288511778564899,-2.537184123082766,-0.3362151048376561,2.5816987708285337,-0.9729099337471555,0.6535485380124383,0.19868908535811006,-0.7684654444646489,0.11498635360924406,-1.0521075326830533,0.6432767851783238,0.18762514835029012,1.2182708308011612
-1.2538281766625883,0.6551878484252691,0.7506669782416091,-1.3889804169350164,-0.5310551264850288,-0.33148296447034803,-0.3204543384836502,0.6647328158768833,-1.6257520252750006,-1.022861425754856,0.11987539018530052,-0.11981572707933047,-0.11638905142311937
-1.3703659478918835,0.8090000869375102,-0.22926737100790975,-0.5031826089958079,-0.6199820702260098,0.19433484190156244,-0.19533992065948547,0.2597427567958377,-1.763108503413682,-0.8272526079512847,0.5240416806976452,0.043457575697503456,-1.2953865304683438
-0.44713844126669494,0.5662561378594064,0.9719936317406175,-0.0779047563926431,0.6976583904176021,0.04826104567873739,-1.5353389839259963,0.26011541171793,1.8210098519086149,-0.12035798454681693,-0.7289701469017298,-1.1782071121823638,0.7326066605464988
-0.30869978172637846,1.3375751167781371,-1.38761766095958,0.7448845486688616,0.5634040684533329,-0.22216613570923371,-0.47426158046055744,0.11836917989929621,2.250044431032526,-0.5030262335881245,0.20145011720424344,1.528890378914805,0.010615808057720694
1.3996845812225565,0.719709090677365,-0.7105789889364684,0.693110123652415,0.5972020276533789,0.5043606447413013,-1.3351826757967318,0.2734749769731777,0.02700670520805113,-0.3956450286981129,-0.3136800336271416,-0.9833191926683901,-0.11057682126731956
0.318224588655937,-1.3673560862846108,-0.8914245329103927,1.736136938383662,-0.521174136913772,1.4354504595283415,0.32530486789830176,-0.8955377993030343,-0.909855691464729,0.15574561858367267,-1.8658913723225088,-0.40885623295668233,0.17833475800200718
-0.09844138164554142,0.10092426080249502,-1.4384354411415219,-0.6865465326195038,-0.587466503454728,0.7150256525761248,-0.8981525191567601,0.050869114934457366,1.3608154649412698,1.2854215496294157,1.1037892318276483,-0.11728977961455017,-0.08209716755168717
-0.8793364149357955,-0.18770428825628835,-1.0454931621388686,0.23981008478847432,0.6545291731930386,0.085841266102524,-0.8243461939620134,-0.08828010806671288,1.6921078231264681,-0.016008899087248153,0.12600271935991908,-0.38193393475659293,-0.7225039758866362
0.7355972466481132,-1.5228102170393958,-1.2907216222785645,0.449251838381077,-0.5313291870833429,-1.0872242458299735,-0.2570353894734963,0.44745388463712965,-0.4832083463736467,-0.36213697805066447,-0.5368920566185765,0.23096896251898652,-0.48109145085885663
0.32124027155537066,0.21484263338544315,0.3046215543187282,1.6612363362155071,2.435934067167786,-0.03874873290408288,-1.0543790834800606,-0.19801497704844187,0.8281651933966914,1.6660815550517967,0.1237523748016775,-0.6903396790142461,0.04947311874552353
-1.7626802884902761,0.5694162121511505,-0.6294740130058295,-1.178855450600158,0.3843024665550539,-0.36837866281485987,-1.3266254194890454,0.8466557937607453,0.8599291488450388,-0.5259981560737976,-0.05603066035909144,-0.41594797106870657,0.8208114845375883
1.8932852004961562,-0.37128818438959255,-0.35689129369684164,-1.7298275874933187,-0.919045798559093,0.06622718050110551,-0.39373174918757964,0.5277400367202233,-0.5651655313947994,1.133025921868897,-0.33508531356147553,-0.20875593791496727,0.5594691621721316
-0.9466585858081678,0.412236162542289,1.0993623586480465,-1.6635056748937227,2.013275921228842,-1.1779458325480197,3.8699371940787715,-1.9860055042596754,-1.1861057105311248,0.5546058109296421,0.12960702631038118,-1.089064927412144,0.9020931095276622
-0.4288511778564899,-2.537184123082766,-0.3362151048376561,2.5816987708285337,-0.9729099337471555,0.6535485380124383,0.19868908535811006,-0.7684654444646489,0.11498635360924406,-1.0521075326830533,0.6432767851783238,0.18762514835029012,1.2182708308011612
-1.4286852216510242,0.7353288363007915,-0.8263836821489703,-0.7641149018662665,-3.0522175250008337,-1.6606121952594628,1.9949169762175725,-0.9344749065226625,-0.7197924213699861,0.6095672235715389,1.7476560800600984,-1.0937884573377121,0.23625053755099015
-0.0199308663360733,-2.127760610478026,-0.4453721824469936,0.823914703520745,-0.3377158945521834,-1.016958423724166,-0.1428019400634811,-0.14491722850243083,1.2274247075501505,0.16810696207633202,-0.7888674956252453,0.1360690343588858,-0.9694227180789818
-0.7754262325242297,-0.028884113516729475,-1.3773897126514327,0.2146932356175711,0.7597914646646355,0.09496067698076456,-1.0054388786992545,0.07794632616364741,1.6421352316289552,-0.22713825007107952,0.4712825293557089,-0.3845496745289329,-0.40589041900265477
